"Date","Latitude","Longitude","Matrix","Subregion","cadmium","copper","mercury","selenium"
2009-04-23,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2009-04-30,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2009-05-07,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2009-05-12,37.77046,-121.2923,"water","South Delta",0,0.66,NA,0.15
2009-05-12,38.06322,-121.6033,"water","Lower San Joaquin River",0,2,NA,0.27
2009-05-14,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2009-05-28,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2009-06-04,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.417
2009-06-09,37.77046,-121.2923,"water","South Delta",0,0.56,NA,0.12
2009-06-09,38.06322,-121.6033,"water","Lower San Joaquin River",0.03,2.6,NA,0.27
2009-06-10,38.43493,-121.5252,"water","Sacramento River",0.0065,2.6,8e-04,NA
2009-06-10,38.4592,-121.5031,"water","Sacramento River",0.01,2.4,5.8e-05,0.27
2009-06-11,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.559
2009-06-18,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.719
2009-06-25,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2009-07-01,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2009-07-07,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.439
2009-07-14,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.551
2009-07-14,37.77046,-121.2923,"water","South Delta",0.011,0.62,NA,0.19
2009-07-14,38.06322,-121.6033,"water","Lower San Joaquin River",0,2.4,NA,0.22
2009-07-21,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.634
2009-07-28,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2009-08-04,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.418
2009-08-11,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2009-08-11,37.77046,-121.2923,"water","South Delta",0,0.51,NA,0.1
2009-08-11,38.06322,-121.6033,"water","Lower San Joaquin River",0,1.3,NA,0.13
2009-08-18,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.524
2009-08-25,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2009-09-01,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2009-09-02,38.051624,-121.983879089355,"water","SE Suisun",0.05,3.61,3.2e-05,0.119
2009-09-02,38.05901,-121.952354431152,"water","SE Suisun",0.041,2.73,0.00505,0.152
2009-09-02,38.113411,-122.061836242676,"water","NW Suisun",0.065,5.16,4.7e-05,0.152
2009-09-03,38.02054,-121.8063,"water","Confluence",0.009,2.46,0.00075,0.094
2009-09-03,38.0597,-121.8113,"water","Confluence",0,0.36,0.00541,0
2009-09-08,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.724
2009-09-15,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2009-09-15,37.77046,-121.2923,"water","South Delta",0,0.54,NA,0.2
2009-09-15,38.06322,-121.6033,"water","Lower San Joaquin River",0,0.43,NA,0.16
2009-09-22,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.452
2009-09-29,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2009-10-06,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.505
2009-10-06,37.77046,-121.2923,"water","South Delta",0,0.72,NA,0.1
2009-10-06,38.06322,-121.6033,"water","Lower San Joaquin River",0,0,NA,0.07
2009-10-06,38.43493,-121.5252,"water","Sacramento River",0.0065,0.99,3.13e-05,NA
2009-10-06,38.4592,-121.5031,"water","Sacramento River",0.008,1.2,0.00045,0.45
2009-10-13,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.446
2009-10-13,38.4592,-121.5031,"water","Sacramento River",0.0065,1.1,0.00041,NA
2009-10-16,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00023,NA
2009-10-20,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2009-10-27,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.532
2009-11-03,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.503
2009-11-10,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.798
2009-11-10,37.77046,-121.2923,"water","South Delta",0,0.53,NA,0.18
2009-11-10,38.06322,-121.6033,"water","Lower San Joaquin River",0,0.4,NA,0.18
2009-11-17,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.724
2009-11-24,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.644
2009-12-01,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2009-12-08,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.847
2009-12-08,37.77046,-121.2923,"water","South Delta",0,0.54,NA,0.32
2009-12-08,38.06322,-121.6033,"water","Lower San Joaquin River",0,0.77,NA,0.16
2009-12-11,38.4592,-121.5031,"water","Sacramento River",0.013,1.2,0.00097,NA
2009-12-15,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.76
2009-12-22,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.868
2009-12-29,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.995
2010-01-05,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.12
2010-01-06,38.05986,-121.4993,"water","South Delta",NA,2.08,NA,NA
2010-01-06,38.1121,-121.6136,"water","Lower San Joaquin River",NA,2.64,NA,NA
2010-01-06,38.2089,-121.6552,"water","Sacramento River",NA,2.85,NA,NA
2010-01-06,38.2283,-121.4901,"water","East Delta",NA,2.13,NA,NA
2010-01-12,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.04
2010-01-13,37.77046,-121.2923,"water","South Delta",0,1.2,NA,0.14
2010-01-13,38.11558,-121.4938,"water","East Delta",0.02,2.8,NA,0.16
2010-01-13,38.15256,-121.501,"water","East Delta",0,0.92,NA,0.12
2010-01-16,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,4.1e-05,NA
2010-01-18,38.4592,-121.5031,"water","Sacramento River",0.0065,2.4,8.84e-05,NA
2010-01-19,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.01
2010-01-22,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00757,NA
2010-01-23,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00906,NA
2010-01-24,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.011,NA
2010-01-25,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,5.5e-05,NA
2010-01-26,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.681
2010-01-26,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00666,NA
2010-01-27,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00287,NA
2010-01-27,38.05986,-121.4993,"water","South Delta",NA,2.57,NA,NA
2010-01-27,38.1121,-121.6136,"water","Lower San Joaquin River",NA,3.86,NA,NA
2010-01-27,38.2089,-121.6552,"water","Sacramento River",NA,7.65,NA,NA
2010-01-27,38.2283,-121.4901,"water","East Delta",NA,20.9,NA,NA
2010-01-28,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00295,NA
2010-01-29,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.0135,NA
2010-01-30,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.014,NA
2010-02-02,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.635
2010-02-09,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2010-02-09,37.77046,-121.2923,"water","South Delta",0,1.2,NA,0.24
2010-02-09,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00286,NA
2010-02-09,38.11558,-121.4938,"water","East Delta",0,2.1,NA,0.12
2010-02-09,38.15256,-121.501,"water","East Delta",0,3.6,NA,0.14
2010-02-10,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00841,NA
2010-02-10,38.05986,-121.4993,"water","South Delta",NA,2.36,NA,NA
2010-02-10,38.1121,-121.6136,"water","Lower San Joaquin River",NA,3.25,NA,NA
2010-02-10,38.2089,-121.6552,"water","Sacramento River",NA,6.51,NA,NA
2010-02-10,38.2283,-121.4901,"water","East Delta",NA,3.8,NA,NA
2010-02-10,38.43493,-121.5252,"water","Sacramento River",0.016,5.8,0.000113,NA
2010-02-10,38.4592,-121.5031,"water","Sacramento River",0.021,2.1,5.97e-05,0.4
2010-02-16,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.52
2010-02-23,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.81
2010-02-23,38.05986,-121.4993,"water","South Delta",NA,1.67,NA,NA
2010-02-23,38.1121,-121.6136,"water","Lower San Joaquin River",NA,2.68,NA,NA
2010-02-23,38.2089,-121.6552,"water","Sacramento River",NA,5.2,NA,NA
2010-02-23,38.2283,-121.4901,"water","East Delta",NA,2.08,NA,NA
2010-02-28,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00724,NA
2010-03-01,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,2e-04,NA
2010-03-02,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.78
2010-03-02,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00148,NA
2010-03-03,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00729,NA
2010-03-03,38.05986,-121.4993,"water","South Delta",NA,1.68,NA,NA
2010-03-03,38.1121,-121.6136,"water","Lower San Joaquin River",NA,3.38,NA,NA
2010-03-03,38.2089,-121.6552,"water","Sacramento River",NA,5.89,NA,NA
2010-03-03,38.2283,-121.4901,"water","East Delta",NA,16.8,NA,NA
2010-03-07,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00652,NA
2010-03-08,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,7.1e-05,NA
2010-03-09,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.14
2010-03-10,38.05986,-121.4993,"water","South Delta",NA,2.08,NA,NA
2010-03-10,38.1121,-121.6136,"water","Lower San Joaquin River",NA,3.23,NA,NA
2010-03-10,38.2089,-121.6552,"water","Sacramento River",NA,5.43,NA,NA
2010-03-10,38.2283,-121.4901,"water","East Delta",NA,5.15,NA,NA
2010-03-16,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.25
2010-03-16,37.77046,-121.2923,"water","South Delta",0,1.2,NA,0.36
2010-03-16,38.05986,-121.4993,"water","South Delta",NA,1.45,NA,NA
2010-03-16,38.1121,-121.6136,"water","Lower San Joaquin River",NA,2.87,NA,NA
2010-03-16,38.11558,-121.4938,"water","East Delta",0.02,2.8,NA,0.11
2010-03-16,38.15256,-121.501,"water","East Delta",0,0.56,NA,0.06
2010-03-16,38.2283,-121.4901,"water","East Delta",NA,6.6,NA,NA
2010-03-23,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.908
2010-03-24,38.05986,-121.4993,"water","South Delta",NA,1.43,NA,NA
2010-03-24,38.1121,-121.6136,"water","Lower San Joaquin River",NA,3.2,NA,NA
2010-03-24,38.2283,-121.4901,"water","East Delta",NA,2.25,NA,NA
2010-03-30,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.453
2010-04-06,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.4
2010-04-13,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2010-04-13,37.77046,-121.2923,"water","South Delta",0,1.2,NA,0.14
2010-04-13,38.11558,-121.4938,"water","East Delta",0.014,1.4,NA,0.09
2010-04-13,38.15256,-121.501,"water","East Delta",0.013,0.95,NA,0.08
2010-04-14,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00107,NA
2010-04-15,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0,NA
2010-04-16,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00606,NA
2010-04-17,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.0062,NA
2010-04-18,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,5.3e-05,NA
2010-04-20,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.714
2010-04-27,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2010-05-04,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2010-05-11,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2010-05-11,37.77046,-121.2923,"water","South Delta",0,1.39,NA,0.158
2010-05-11,37.84182,-121.53,"water","South Delta",NA,15,NA,NA
2010-05-11,38.11558,-121.4938,"water","East Delta",0.014,2.7,NA,0.12
2010-05-11,38.15256,-121.501,"water","East Delta",0.11,1.1,NA,0.08
2010-05-18,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.612
2010-05-25,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2010-05-25,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,3.7e-05,NA
2010-05-27,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.0126,NA
2010-06-01,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.456
2010-06-01,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00141,NA
2010-06-08,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2010-06-08,37.77046,-121.2923,"water","South Delta",0,4.41,NA,0.226
2010-06-08,37.84182,-121.53,"water","South Delta",NA,1.6,NA,NA
2010-06-08,38.11558,-121.4938,"water","East Delta",0.011,1.6,NA,0
2010-06-08,38.15256,-121.501,"water","East Delta",0,0.56,NA,0.06
2010-06-08,38.16022,-121.2064,"water","East Delta",NA,0.68,NA,NA
2010-06-09,38.43493,-121.5252,"water","Sacramento River",0.014,1.2,0.00067,NA
2010-06-09,38.4592,-121.5031,"water","Sacramento River",0.042,1.1,2.9e-05,0.4
2010-06-15,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2010-06-22,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.525
2010-06-29,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.52
2010-07-06,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2010-07-13,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2010-07-13,37.77046,-121.2923,"water","South Delta",0,2.8,NA,0.19
2010-07-13,37.84182,-121.53,"water","South Delta",NA,65,NA,NA
2010-07-13,38.11558,-121.4938,"water","East Delta",0,2.5,NA,0.1
2010-07-13,38.15256,-121.501,"water","East Delta",0.013,0.25,NA,0.09
2010-07-13,38.16022,-121.2064,"water","East Delta",NA,0.56,NA,NA
2010-07-20,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.538
2010-07-27,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.719
2010-08-03,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.409
2010-08-10,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.706
2010-08-10,37.77046,-121.2923,"water","South Delta",0,2,NA,0.24
2010-08-10,37.84182,-121.53,"water","South Delta",NA,40,NA,NA
2010-08-10,38.11558,-121.4938,"water","East Delta",0,2.2,NA,0.09
2010-08-10,38.15256,-121.501,"water","East Delta",0,1.8,NA,0.07
2010-08-10,38.16022,-121.2064,"water","East Delta",NA,0.73,NA,NA
2010-08-17,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.688
2010-08-24,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.659
2010-08-31,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.723
2010-09-01,38.061871,-122.024681091309,"water","SE Suisun",0.044,1.94,1.1e-05,0.077
2010-09-01,38.074181,-122.070426940918,"water","NW Suisun",0.495,2.06,1.4e-05,0.09
2010-09-01,38.096169,-122.027328491211,"water","NE Suisun",0.044,1.73,0.0042,0.091
2010-09-02,38.02054,-121.8063,"water","Confluence",0.0102,2.5,4.4e-05,0.067
2010-09-02,38.0597,-121.8113,"water","Confluence",0.008,1.35,4.4e-05,0.066
2010-09-07,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.545
2010-09-07,37.77046,-121.2923,"water","South Delta",0.013,1.4,NA,0.14
2010-09-07,37.84182,-121.53,"water","South Delta",NA,32,NA,NA
2010-09-07,38.11558,-121.4938,"water","East Delta",0.012,1.8,NA,0.13
2010-09-07,38.15256,-121.501,"water","East Delta",0,1.3,NA,0.09
2010-09-14,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.466
2010-09-21,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2010-09-28,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.473
2010-10-05,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2010-10-06,38.43493,-121.5252,"water","Sacramento River",0.0067,0.91,0.0015,NA
2010-10-06,38.4592,-121.5031,"water","Sacramento River",0.0079,1.1,0.0018,0.49
2010-10-12,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.434
2010-10-12,37.77046,-121.2923,"water","South Delta",0,0.69,NA,0.18
2010-10-12,38.11558,-121.4938,"water","East Delta",0,1.4,NA,0.09
2010-10-12,38.15256,-121.501,"water","East Delta",0,0.36,NA,0.06
2010-10-19,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2010-10-24,38.4592,-121.5031,"water","Sacramento River",0.014,0.87,0.001,NA
2010-10-26,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.468
2010-11-02,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2010-11-09,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.525
2010-11-09,37.77046,-121.2923,"water","South Delta",0,2.1,NA,0.87
2010-11-09,38.11558,-121.4938,"water","East Delta",0.013,1.4,NA,0.32
2010-11-09,38.15256,-121.501,"water","East Delta",0,1.2,NA,0.31
2010-11-16,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.509
2010-11-23,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.516
2010-11-30,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.817
2010-12-06,38.4592,-121.5031,"water","Sacramento River",0.0079,0.9,0.0056,NA
2010-12-07,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2010-12-07,37.77046,-121.2923,"water","South Delta",0,1.9,NA,0.25
2010-12-07,38.11558,-121.4938,"water","East Delta",0.012,1.9,NA,0.16
2010-12-07,38.15256,-121.501,"water","East Delta",0.02,0.43,NA,0.08
2010-12-14,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2010-12-21,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.42
2010-12-28,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2011-01-04,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2011-01-11,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2011-01-11,37.9556,-121.4223,"water","South Delta",0.02,0.81,NA,0.34
2011-01-11,38.16022,-121.2064,"water","East Delta",0,1.5,NA,0
2011-01-18,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2011-01-18,38.3068,-121.6934,"water","Yolo Bypass",NA,NA,NA,0.23
2011-01-25,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.501
2011-02-01,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2011-02-08,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2011-02-08,37.9556,-121.4223,"water","South Delta",0.05,1.1,NA,0.19
2011-02-08,38.16022,-121.2064,"water","East Delta",0,0.56,NA,0
2011-02-15,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.545
2011-02-15,38.2399,-121.5649,"water","Sacramento River",NA,6.7,NA,NA
2011-02-15,38.3068,-121.6934,"water","Yolo Bypass",NA,NA,NA,0.25
2011-02-16,38.4592,-121.5031,"water","Sacramento River",0.0079,1.1,4e-05,NA
2011-02-22,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.611
2011-03-01,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.443
2011-03-08,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.865
2011-03-08,37.9556,-121.4223,"water","South Delta",0.06,4.6,NA,0.21
2011-03-08,38.16022,-121.2064,"water","East Delta",0,0.66,NA,0
2011-03-15,37.67556,-121.2642,"water","South Delta",NA,NA,NA,3.71
2011-03-15,38.2399,-121.5649,"water","Sacramento River",NA,5.4,NA,NA
2011-03-15,38.3068,-121.6934,"water","Yolo Bypass",NA,3.7,NA,0.31
2011-03-22,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2011-03-29,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2011-04-05,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2011-04-05,38.02161,-121.8063,"water","Confluence",0,0.09,NA,NA
2011-04-05,38.048328,-122.096664428711,"water","SW Suisun",0.02,3.6,NA,NA
2011-04-05,38.049999,-121.87833404541,"water","Confluence",0.02,4,NA,NA
2011-04-05,38.060001,-121.980003356934,"water","SE Suisun",0,4.29,NA,NA
2011-04-05,38.06242,-121.8205,"water","Confluence",0,2.92,NA,NA
2011-04-05,38.064999,-122.035003662109,"water","SE Suisun",0,4.21,NA,NA
2011-04-05,38.117081,-122.03971862793,"water","NW Suisun",0,2.02,NA,NA
2011-04-12,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2011-04-12,37.9556,-121.4223,"water","South Delta",0,0.34,NA,0.12
2011-04-12,38.02161,-121.8063,"water","Confluence",0.03,2.01,NA,NA
2011-04-12,38.048328,-122.096664428711,"water","SW Suisun",0.04,2.6,NA,NA
2011-04-12,38.049999,-121.87833404541,"water","Confluence",0.02,1.61,NA,NA
2011-04-12,38.060001,-121.980003356934,"water","SE Suisun",0.02,1.6,NA,NA
2011-04-12,38.06242,-121.8205,"water","Confluence",0,1.5,NA,NA
2011-04-12,38.064999,-122.035003662109,"water","SE Suisun",0.02,2.27,NA,NA
2011-04-12,38.117081,-122.03971862793,"water","NW Suisun",0,2.85,NA,NA
2011-04-12,38.16022,-121.2064,"water","East Delta",0,0.66,NA,0
2011-04-19,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2011-04-19,38.4592,-121.5031,"water","Sacramento River",0.05,1,9e-05,NA
2011-04-20,38.2399,-121.5649,"water","Sacramento River",NA,6.6,NA,NA
2011-04-20,38.3068,-121.6934,"water","Yolo Bypass",NA,1.6,NA,0.18
2011-04-21,38.02161,-121.8063,"water","Confluence",0,2.34,0.01,NA
2011-04-21,38.048328,-122.096664428711,"water","SW Suisun",0.03,3.8,0,NA
2011-04-21,38.049999,-121.87833404541,"water","Confluence",0.02,3.41,0.00632,NA
2011-04-21,38.060001,-121.980003356934,"water","SE Suisun",0.03,3.22,0.00436,NA
2011-04-21,38.06242,-121.8205,"water","Confluence",0.03,1.54,0,NA
2011-04-21,38.064999,-122.035003662109,"water","SE Suisun",0.02,2.65,0,NA
2011-04-21,38.117081,-122.03971862793,"water","NW Suisun",0,1.54,0.01,NA
2011-04-26,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2011-04-26,38.02161,-121.8063,"water","Confluence",0.02,1.35,0.0017,NA
2011-04-26,38.048328,-122.096664428711,"water","SW Suisun",0.03,1.3,0.0027,NA
2011-04-26,38.049999,-121.87833404541,"water","Confluence",0,3.56,0.0021,NA
2011-04-26,38.060001,-121.980003356934,"water","SE Suisun",0,1.54,0.0021,NA
2011-04-26,38.06242,-121.8205,"water","Confluence",0.02,1.46,0.0022,NA
2011-04-26,38.064999,-122.035003662109,"water","SE Suisun",0.02,1.3,0.0041,NA
2011-04-26,38.117081,-122.03971862793,"water","NW Suisun",0.03,4.98,0.0081,NA
2011-05-03,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2011-05-03,38.02161,-121.8063,"water","Confluence",0.02,2.85,0,NA
2011-05-03,38.048328,-122.096664428711,"water","SW Suisun",0,1.33,0,NA
2011-05-03,38.049999,-121.87833404541,"water","Confluence",0.02,2.84,0.01,NA
2011-05-03,38.060001,-121.980003356934,"water","SE Suisun",0,1.29,0.01,NA
2011-05-03,38.06242,-121.8205,"water","Confluence",0.03,2.34,0.01,NA
2011-05-03,38.064999,-122.035003662109,"water","SE Suisun",0.03,2.67,0.01,NA
2011-05-03,38.117081,-122.03971862793,"water","NW Suisun",0,8.96,0.03,NA
2011-05-10,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.44
2011-05-10,38.02161,-121.8063,"water","Confluence",0,1.24,0,NA
2011-05-10,38.048328,-122.096664428711,"water","SW Suisun",0,2.26,0,NA
2011-05-10,38.049999,-121.87833404541,"water","Confluence",0,1.69,0,NA
2011-05-10,38.060001,-121.980003356934,"water","SE Suisun",0,1.29,0,NA
2011-05-10,38.06242,-121.8205,"water","Confluence",0,1.11,0,NA
2011-05-10,38.064999,-122.035003662109,"water","SE Suisun",0,1.8,0,NA
2011-05-10,38.117081,-122.03971862793,"water","NW Suisun",0,2.82,0.01,NA
2011-05-17,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2011-05-17,38.02161,-121.8063,"water","Confluence",0,0.09,0,NA
