"Date","Latitude","Longitude","Matrix","Subregion","oxygen","ph","temperature","nitrogen","phosphorus","turbidity","electricalconductivity","nitrate","nitrite","salinity","sodium"
2016-02-18,38.1602,-121.206,"water","East Delta",7.8,7.64,25,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-18,38.2104,-121.262,"water","East Delta",6.3,8.8,25,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-07,37.6756,-121.264,"water","South Delta",7.9,8,24.6,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-07,37.7705,-121.292,"water","South Delta",6.3,7.55,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-07,37.8189,-121.358,"water","South Delta",7.9,8.81,25,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-07,37.8717,-121.526,"water","South Delta",6,7.25,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-07,37.9286,-121.561,"water","South Delta",7.8,7.2,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-07,37.9674,-121.464,"water","South Delta",7.9,7.96,26,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-07,37.9718,-121.374,"water","South Delta",7.6,8.3,23.1,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-07,37.9792,-121.57,"water","South Delta",6.8,8.77,25,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-07,37.9893,-121.463,"water","South Delta",7.8,7.19,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-07,38.0455,-121.469,"water","South Delta",8,8.69,25,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-07,38.0601,-121.499,"water","South Delta",7.8,7.67,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-07,38.1156,-121.494,"water","East Delta",7.6,8.45,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-07,38.1602,-121.206,"water","East Delta",7.1,8.44,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-07,38.2104,-121.262,"water","East Delta",7.8,7.86,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-07,38.2361,-121.419,"water","East Delta",7.5,7.5,24.5,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-07,38.3677,-121.521,"water","Sacramento River",7.5,8,24.6,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-19,37.6756,-121.264,"water","South Delta",8.5,8.2,23.2,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-19,37.8189,-121.358,"water","South Delta",7.9,8.57,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-19,37.8717,-121.526,"water","South Delta",7.6,7.74,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-19,37.9286,-121.561,"water","South Delta",5.8,8.8,25,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-19,37.9674,-121.464,"water","South Delta",6.7,7.41,26,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-19,37.9718,-121.374,"water","South Delta",8.2,8.1,23.7,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-19,37.9792,-121.57,"water","South Delta",8,8.11,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-19,37.9893,-121.463,"water","South Delta",6.8,7.53,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-19,38.0455,-121.469,"water","South Delta",7.9,8.42,26,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-19,38.0601,-121.499,"water","South Delta",6.9,8.7,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-19,38.1156,-121.494,"water","East Delta",8.1,7.43,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-19,38.133,-121.522,"water","East Delta",6.9,7.41,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-19,38.1526,-121.501,"water","East Delta",7.7,8.54,26,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-19,38.1602,-121.206,"water","East Delta",7.6,7.52,26,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-19,38.2104,-121.262,"water","East Delta",5.7,8.28,25,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-19,38.2361,-121.419,"water","East Delta",NA,7.6,25,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-19,38.3677,-121.521,"water","Sacramento River",7.9,7.9,25.1,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-17,37.7705,-121.292,"water","South Delta",8.2,7.75,26,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-17,37.8189,-121.358,"water","South Delta",8.1,7.28,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-17,37.8717,-121.526,"water","South Delta",7.1,7.53,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-17,37.9286,-121.561,"water","South Delta",6.8,7.59,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-17,37.9674,-121.464,"water","South Delta",6.4,7.28,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-17,37.9792,-121.57,"water","South Delta",6.8,8.36,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-17,37.9893,-121.463,"water","South Delta",8,8.18,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-17,38.0455,-121.469,"water","South Delta",6.2,7.85,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-17,38.0601,-121.499,"water","South Delta",8,8.72,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-17,38.1156,-121.494,"water","East Delta",8.2,7.6,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-17,38.133,-121.522,"water","East Delta",6,8.51,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-17,38.1526,-121.501,"water","East Delta",6.3,7.51,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-17,38.1602,-121.206,"water","East Delta",7.2,7.76,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-17,38.2104,-121.262,"water","East Delta",7.9,7.53,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-18,37.6756,-121.264,"water","South Delta",7.8,7.8,24.6,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-18,37.9718,-121.374,"water","South Delta",8.4,7.6,24.5,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-18,38.2361,-121.419,"water","East Delta",7.7,7.7,23.6,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-18,38.3677,-121.521,"water","Sacramento River",8,8.1,24.6,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-15,37.6756,-121.264,"water","South Delta",7.7,7.9,24.7,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-15,37.9718,-121.374,"water","South Delta",7.2,8.2,24.7,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-15,38.2361,-121.419,"water","East Delta",7.1,8,24.1,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-15,38.3677,-121.521,"water","Sacramento River",7.9,8.2,24.5,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-21,37.7705,-121.292,"water","South Delta",7.2,8.11,25,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-21,37.8189,-121.358,"water","South Delta",6.7,8.13,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-21,37.8717,-121.526,"water","South Delta",5.3,7.9,25,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-21,37.9286,-121.561,"water","South Delta",7.6,8.36,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-21,37.9674,-121.464,"water","South Delta",8.1,7.47,25,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-21,37.9792,-121.57,"water","South Delta",7,8.55,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-21,37.9893,-121.463,"water","South Delta",7.7,7.87,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-21,38.0455,-121.469,"water","South Delta",8.3,8.44,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-21,38.0601,-121.499,"water","South Delta",7.8,8.29,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-21,38.1156,-121.494,"water","East Delta",6.2,7.6,25,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-21,38.133,-121.522,"water","East Delta",5.6,7.91,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-21,38.1526,-121.501,"water","East Delta",7.7,7.56,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-21,38.1602,-121.206,"water","East Delta",7.7,8.24,25,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-13,37.6756,-121.264,"water","South Delta",7.3,8.5,24.6,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-13,37.9718,-121.374,"water","South Delta",8.1,7.9,24.8,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-13,38.2361,-121.419,"water","East Delta",8.6,7.6,24.3,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-13,38.3677,-121.521,"water","Sacramento River",8.1,7.8,23.2,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,37.7705,-121.292,"water","South Delta",5.5,7.73,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,37.8189,-121.358,"water","South Delta",8,7.28,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,37.8717,-121.526,"water","South Delta",7.9,7.65,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,37.9674,-121.464,"water","South Delta",6.4,8.13,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,37.9792,-121.57,"water","South Delta",8.2,8.26,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,37.9893,-121.463,"water","South Delta",7.8,8.18,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,38.0601,-121.499,"water","South Delta",6.1,7.48,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,38.1156,-121.494,"water","East Delta",7.8,7.75,25,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,38.133,-121.522,"water","East Delta",7.4,8.48,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,38.1526,-121.501,"water","East Delta",6.5,7.64,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,38.1602,-121.206,"water","East Delta",7.9,8.06,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,37.7705,-121.292,"water","South Delta",7,7,26,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,37.8189,-121.358,"water","South Delta",7,7,26,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,37.8717,-121.526,"water","South Delta",9,7,26,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,37.9674,-121.464,"water","South Delta",6,8,25,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,37.9792,-121.57,"water","South Delta",7,8,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,37.9893,-121.463,"water","South Delta",7,8,26,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,38.1156,-121.494,"water","East Delta",6,8,26,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,38.133,-121.522,"water","East Delta",7,8,26,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,38.1526,-121.501,"water","East Delta",6,7,26,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,38.1602,-121.206,"water","East Delta",9,9,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-17,37.6756,-121.264,"water","South Delta",8.1,8.1,23,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-17,37.9718,-121.374,"water","South Delta",7.4,8.1,23,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-17,38.2361,-121.419,"water","East Delta",8,7.7,25,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-17,38.3677,-121.521,"water","Sacramento River",8.6,8.2,25.1,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-20,37.6756,-121.264,"water","South Delta",8.6,8.4,24.1,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-20,37.7705,-121.292,"water","South Delta",7.9,7.42,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-20,37.8189,-121.358,"water","South Delta",6.2,7.02,25,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-20,37.8717,-121.526,"water","South Delta",6.8,8.37,26,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-20,37.9674,-121.464,"water","South Delta",6.3,7.3,26,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-20,37.9718,-121.374,"water","South Delta",8.6,7.9,23.7,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-20,37.9893,-121.463,"water","South Delta",8.2,7.72,26,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-20,38.1156,-121.494,"water","East Delta",8,7.58,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-20,38.1602,-121.206,"water","East Delta",7.8,8.1,25,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-20,38.2361,-121.419,"water","East Delta",7.4,8.2,23.8,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-20,38.3677,-121.521,"water","Sacramento River",8.6,8,24.7,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-17,37.8717,-121.526,"water","South Delta",8.2,7.21,26,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-17,38.1156,-121.494,"water","East Delta",8,7.06,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-17,38.1526,-121.501,"water","East Delta",5.9,7.25,26,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-18,37.6756,-121.264,"water","South Delta",7.3,7.8,24.5,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-18,37.9718,-121.374,"water","South Delta",8.3,8.3,23.8,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-18,38.2361,-121.419,"water","East Delta",7.8,7.5,25.4,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-18,38.3677,-121.521,"water","Sacramento River",7.7,7.8,24.4,NA,NA,NA,NA,NA,NA,NA,NA
2016-11-09,37.8717,-121.526,"water","South Delta",3.8,7.28,26,NA,NA,NA,NA,NA,NA,NA,NA
2016-11-14,37.6756,-121.264,"water","South Delta",7.76,7.9,20.8,NA,NA,NA,NA,NA,NA,NA,NA
2016-11-14,37.9718,-121.374,"water","South Delta",8,8.2,24.5,NA,NA,NA,NA,NA,NA,NA,NA
2016-11-14,38.2361,-121.419,"water","East Delta",8.1,7.7,21.2,NA,NA,NA,NA,NA,NA,NA,NA
2016-11-14,38.3677,-121.521,"water","Sacramento River",7.6,8.3,22.7,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-15,37.7473,-121.344,"water","South Delta",11.5,7.3,26,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-15,38.4732,-121.502,"water","Sacramento River",11.8,9.71,25.3,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-16,37.6756,-121.264,"water","South Delta",8.7,8.2,23.8,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-16,37.8717,-121.526,"water","South Delta",5.3,7.34,25,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-16,37.9674,-121.464,"water","South Delta",5.3,8.39,25,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-16,37.9718,-121.374,"water","South Delta",8.27,8.08,21.9,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-16,37.9792,-121.57,"water","South Delta",5.4,7.35,26,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-16,38.1526,-121.501,"water","East Delta",5.2,7.12,24,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-16,38.2361,-121.419,"water","East Delta",8.5,7.7,23.7,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-16,38.3677,-121.521,"water","Sacramento River",8.3,7.91,24.5,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-05,37.8717,-121.526,"water","South Delta",6,7.27,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-05,37.9674,-121.464,"water","South Delta",7.8,7.89,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-05,37.9792,-121.57,"water","South Delta",5.9,7.92,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-05,38.0455,-121.469,"water","South Delta",7.5,8.73,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-05,38.1156,-121.494,"water","East Delta",7.9,7.66,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-05,38.1526,-121.501,"water","East Delta",5.9,7.68,26,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-05,38.2104,-121.262,"water","East Delta",7.1,9.33,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-09,37.6756,-121.264,"water","South Delta",8.2,8,24.2,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-09,37.9718,-121.374,"water","South Delta",8.2,7.7,24.9,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-09,38.2361,-121.419,"water","East Delta",7.6,7.7,23.9,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-09,38.3677,-121.521,"water","Sacramento River",8,8.1,24.5,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-18,37.7473,-121.344,"water","South Delta",7.4,7.71,24.5,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-18,38.4732,-121.502,"water","Sacramento River",7.2,9.65,24.2,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-28,37.6756,-121.264,"water","South Delta",8.1,7.7,23.7,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-28,37.7705,-121.292,"water","South Delta",5.5,8.52,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-28,37.8717,-121.526,"water","South Delta",6.3,8.35,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-28,37.9674,-121.464,"water","South Delta",5.6,8.06,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-28,37.9718,-121.374,"water","South Delta",7.2,7.5,24.2,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-28,37.9792,-121.57,"water","South Delta",8,7.03,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-28,38.0455,-121.469,"water","South Delta",6.1,7.21,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-28,38.1156,-121.494,"water","East Delta",7.9,8.87,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-28,38.133,-121.522,"water","East Delta",6.3,7.98,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-28,38.1526,-121.501,"water","East Delta",7.1,7.42,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-28,38.2104,-121.262,"water","East Delta",7.9,8.95,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-28,38.2361,-121.419,"water","East Delta",7.5,7.9,24.2,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-28,38.3677,-121.521,"water","Sacramento River",7,8.1,24.3,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-14,37.6756,-121.264,"water","South Delta",8.32,8,24.6,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-14,37.9718,-121.374,"water","South Delta",8.3,7.8,24.5,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-14,38.2361,-121.419,"water","East Delta",8.3,7.8,24.6,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-14,38.3677,-121.521,"water","Sacramento River",7.5,8,24.1,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-21,37.7705,-121.292,"water","South Delta",6.9,7.58,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-21,37.8717,-121.526,"water","South Delta",6,8.33,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-21,37.9674,-121.464,"water","South Delta",7.8,8.29,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-21,37.9792,-121.57,"water","South Delta",7.7,7.88,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-21,38.0455,-121.469,"water","South Delta",7.7,7.44,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-21,38.1156,-121.494,"water","East Delta",7.9,9.24,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-21,38.133,-121.522,"water","East Delta",7.7,8.61,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-21,38.1526,-121.501,"water","East Delta",6.9,7.49,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-21,38.1602,-121.206,"water","East Delta",7.7,8.84,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-21,38.2104,-121.262,"water","East Delta",5.5,9.38,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-06,38.4732,-121.502,"water","Sacramento River",9.8,7.7,24.2,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-18,37.7705,-121.292,"water","South Delta",7.2,8.29,26,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-18,37.8717,-121.526,"water","South Delta",6.2,8.44,26,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-18,37.9674,-121.464,"water","South Delta",7.8,8.42,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-18,37.9792,-121.57,"water","South Delta",6,7.58,26,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-18,38.0455,-121.469,"water","South Delta",5.3,7.47,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-18,38.0601,-121.499,"water","South Delta",6.1,8.24,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-18,38.1156,-121.494,"water","East Delta",8.2,8.8,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-18,38.133,-121.522,"water","East Delta",8.1,8.43,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-18,38.1526,-121.501,"water","East Delta",5.9,8.1,26,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-18,38.1602,-121.206,"water","East Delta",6.7,8.69,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-18,38.2104,-121.262,"water","East Delta",8.3,8.92,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-25,37.6756,-121.264,"water","South Delta",7.2,7.5,25.9,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-25,37.9718,-121.374,"water","South Delta",7.2,7.82,25.8,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-25,38.2361,-121.419,"water","East Delta",8.3,7.8,25.7,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-25,38.3677,-121.521,"water","Sacramento River",8.24,7.7,24.8,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,37.6756,-121.264,"water","South Delta",8.6,8.3,23.7,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,37.7705,-121.292,"water","South Delta",5.5,8.35,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,37.8717,-121.526,"water","South Delta",7.6,8.1,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,37.9674,-121.464,"water","South Delta",5,8.38,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,37.9718,-121.374,"water","South Delta",8.3,7.85,25.6,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,37.9792,-121.57,"water","South Delta",6.3,8.13,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,38.0455,-121.469,"water","South Delta",5.1,8.52,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,38.1156,-121.494,"water","East Delta",4.9,8.68,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,38.133,-121.522,"water","East Delta",5,8.12,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,38.1526,-121.501,"water","East Delta",6,8.39,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,38.1602,-121.206,"water","East Delta",5.7,8.61,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,38.2104,-121.262,"water","East Delta",6.8,9.06,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,38.2361,-121.419,"water","East Delta",7,7.99,24.3,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,38.3677,-121.521,"water","Sacramento River",8.7,8.3,23.7,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13,37.6756,-121.264,"water","South Delta",7.71,7.49,26.4,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13,37.9718,-121.374,"water","South Delta",7.64,7.49,26.4,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13,38.2361,-121.419,"water","East Delta",8.45,7.8,24.2,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-13,38.3677,-121.521,"water","Sacramento River",7.14,7.81,25.9,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-20,37.7705,-121.292,"water","South Delta",8,7.47,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-20,37.8717,-121.526,"water","South Delta",7.9,7.68,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-20,37.9792,-121.57,"water","South Delta",8.1,8.16,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-20,38.0455,-121.469,"water","South Delta",6.6,8.65,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-20,38.133,-121.522,"water","East Delta",8.1,7.55,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-20,38.1526,-121.501,"water","East Delta",6.4,7.69,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-20,38.1602,-121.206,"water","East Delta",7.9,7.96,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-18,37.7705,-121.292,"water","South Delta",6.3,7.58,26,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-18,37.8717,-121.526,"water","South Delta",6.5,7.21,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-18,37.9674,-121.464,"water","South Delta",7.4,7.09,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-18,37.9792,-121.57,"water","South Delta",7.5,7.94,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-18,38.133,-121.522,"water","East Delta",7.5,7.27,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-18,38.1526,-121.501,"water","East Delta",6,7.64,26,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-18,38.1602,-121.206,"water","East Delta",6.2,8.3,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-18,38.2104,-121.262,"water","East Delta",6,8.19,25,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-22,37.7705,-121.292,"water","South Delta",8.1,7.87,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-22,37.8717,-121.526,"water","South Delta",8.3,7.22,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-22,37.9792,-121.57,"water","South Delta",6.6,7.28,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-22,38.133,-121.522,"water","East Delta",7.8,7.42,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-22,38.1526,-121.501,"water","East Delta",6.2,7.93,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-22,38.1602,-121.206,"water","East Delta",6.6,8,24,NA,NA,NA,NA,NA,NA,NA,NA
2017-09-07,38.0205,-121.806,"water","Confluence",6.1,7.97,NA,NA,NA,NA,NA,NA,NA,24.7,NA
2017-09-07,38.050724,-121.943778991699,"water","SE Suisun",7.78,6.35,22.87,NA,NA,NA,NA,NA,NA,1.16,NA
2017-09-07,38.0597,-121.811,"water","Confluence",6.1,7.64,NA,NA,NA,NA,NA,NA,NA,24.5,NA
2017-09-07,38.063183,-122.045333862305,"water","SE Suisun",7.85,7.13,22.68,NA,NA,NA,NA,NA,NA,4.34,NA
2017-09-07,38.067,-122.094,"water","NW Suisun",6.4,8.32,NA,NA,NA,NA,NA,NA,NA,24,NA
2017-09-07,38.067005,-122.093719482422,"water","NW Suisun",7.64,7.44,22.05,NA,NA,NA,NA,NA,NA,9.91,NA
2017-09-19,37.7705,-121.292,"water","South Delta",6.3,7.13,24,NA,NA,NA,NA,NA,NA,NA,NA
